SchulNr;RegSchl;KoRe;KoHo;ABez1;ABez2;ABez3;PLZ;Ort;Strasse;TelVorw;Telefon;FaxVorw;Fax;ModemVorw;Modem;SF;OeffPri;KurzBez;SchBetrSchl;SchBetrSchlDatum;ArtDerTraegerschaft;SchultraegerNr;Schulgliederung;Schulart;Ganztagsbetrieb;FSP;Verbund;Bus;Fachberater;FachberHauptamtl;TelNrDBSalt;RP;Email;URL;CD;Stift;OGTS;SELB;Internat;InternatPlaetze;SMail;SportImAbi;Tal;KonKop;gueltigVon;gueltigBis
190720;162022;338434;5678886;Städt. Maria-Montessori-Gesamtschule;- Sekundarstufen I und II -;null;40667;Meerbusch;Weißenberger Weg 8-12;02132;99640;02132;996429;null;null;15;1;Meerbusch, GE Maria-Montessori;1;19900801;06;11824;null;null;1;null;0;0;null;null;null; ;190720@schule.nrw.de;http://www.maria-montessori-gesamtschule.de;1;0;0;0;0;0;null;0;0;0;;
190731;962004;407219;5684709;Städt. Gemeinschaftsgrundschule Altena;- Primarstufe -;null;58762;Altena;Jahnstr. 14;02352;24334;02352;21460;null;null;02;1;Altena, GG (Verb.) Altena;1;19900801;06;16299;null;GMS;0;null;2;0;null;null;null; ;190731@schule.nrw.de;http://www.grundschule-altena.de;1;0;1;0;0;0;null;0;0;0;;
190743;558020;391064;5759463;Anne Frank Gesamtschule;- Sekundarstufen I und II -;null;48329;Havixbeck;Schulstr. 5;02507;3777;02507;4107;null;null;15;1;Havixbeck, GE Anne Frank;1;19900801;06;14254;null;null;1;null;0;0;null;null;null; ;190743@schule.nrw.de;https://www.afg-havixbeck-billerbeck.de;1;0;0;0;0;0;null;1;0;0;;
190755;770020;473965;5795706;Berufskolleg Lübbecke;des Kreises Minden-Lübbecke;null;32312;Lübbecke;Rahdener Str. 1;05741;34580;05741;345899;null;null;30;1;Lübbecke, BK Rahdener Str.;1;19900801;04;10730;null;null;0;null;0;0;null;null;null; ;190755@schule.nrw.de;http://www.berufskolleg-lk.de;1;0;0;0;0;0;null;0;0;0;;
190767;315000;354076;5645370;Stadt Köln;Berufskolleg Ehrenfeld;- Sekundarstufe II -;50823;Köln;Weinsbergstr. 72;0221;9514930;0221;95149313;null;null;30;1;Köln, BK Ehrenfeld;1;19900801;03;10182;null;null;0;null;0;0;null;null;null; ;190767@schule.nrw.de;http://www.bke-koeln.de;1;0;0;1;0;0;null;0;0;0;;
190779;112000;340661;5697577;Willy-Brandt-Berufskolleg;Sekundarstufe II Rheinhausen;null;47226;Duisburg;Krefelder Str. 92;02065;9058281;02065;9058318;null;null;30;1;Duisburg, BK Willy-Brandt;1;19900801;03;10054;null;null;0;null;0;0;null;null;null; ;190779@schule.nrw.de;http://www.wbbk.de;1;0;0;1;0;0;null;0;0;0;;
190780;382060;372490;5629445;Adolf-Kolping-Schule;Gem. Grundschule;null;53721;Siegburg;Arndtstr. 2;02241;1026330;02241;1026333;null;null;02;1;Siegburg, GG Adolf-Kolping-Schule;1;19900801;06;13304;null;GMS;0;null;0;0;null;null;null; ;190780@schule.nrw.de;http://adolfkolpingschule.de;1;0;1;0;0;0;null;0;0;0;;
190809;774032;478181;5732099;Gesamtschule Paderborn-Elsen;- Sekundarstufen I und II -;Gesamtschule der Stadt Paderborn;33106;Paderborn;Am Schlengerbusch 27;05254;97873500;05254;97873510;null;null;15;1;Paderborn, GE Elsen;1;19900801;06;16100;null;null;1;null;0;0;null;null;null; ;190809@schule.nrw.de;http://www.ge-pb-elsen.de;1;0;0;0;0;0;null;0;0;1;;
190810;558032;386722;5753855;Rupert-Neudeck-Gymnasium;der Gemeinde Nottuln;- Sekundarstufen I und II -;48301;Nottuln;St. Amand-Montrond-Str. 1;02502;9440;02502;944103;null;null;20;1;Nottuln, Gym Rupert-Neudeck;1;19910801;06;14280;null;null;0;null;0;0;null;null;null; ;190810@schule.nrw.de;http://rng-nottuln.de;1;0;0;0;0;0;null;0;0;0;;
190834;562012;363461;5731287;Raoul-Wallenberg-Schule;LWL-Förderschule;Förderschwerpunkt Sprache (Sekundarst.I);46286;Dorsten;Wittenbrink 51;02369;209340;02369;20934112;null;null;08;1;Dorsten, FÖ SQ Raoul-Wallenberg-Schule;1;19900801;09;10030;null;null;0;SB;0;0;null;null;null; ;190834@schule.nrw.de;http://www.rws-dorsten.de;1;0;0;0;0;0;null;0;0;0;;
190846;512000;356400;5712278;Willy-Brandt-Gesamtschule;Städtische Schule der;Sekundarstufen I und II;46240;Bottrop;Brömerstr. 12;02041;706480;02041;7064870;null;null;15;1;Bottrop, GE Willy-Brandt;1;19900801;03;10212;null;null;1;null;0;0;null;null;null; ;190846@schule.nrw.de;http://www.wbg-bottrop.de;1;0;0;0;0;0;null;0;0;1;;
190860;711000;465659;5765189;Laborschule des;Landes Nordrhein-Westfalen;an der Universität Bielefeld;33615;Bielefeld;Universitätsstr. 21;0521;1066990;0521;1066041;null;null;02;1;Bielefeld, GG Labor;1;19900101;02;10017;null;GMS;1;null;0;0;null;null;null; ;190860@schule.nrw.de;http://www.laborschule.de;1;0;0;0;0;0;null;0;0;0;;
190871;166032;318092;5682725;Anne-Frank-Schule;Städt. Gesamtschule;- Sekundarstufen I und II -;41748;Viersen;Rahserstr. 139;02162;8187987;02162;8186647;null;null;15;1;Viersen, GE Anne-Frank-Schule;1;19900801;06;12038;null;null;1;null;0;0;null;null;null; ;190871@schule.nrw.de;http://www.afg-vie.de;1;0;0;0;0;0;null;0;0;1;;
190895;113000;360187;5706619;Städt. Gesamtschule Nord;- Sekundarstufen I und II -;null;45356;Essen;Förderstr. 60;0201;86056130;0201;86056131;null;null;15;1;Essen, GE Nord;1;19900801;03;10066;null;null;1;null;0;0;null;null;null; ;190895@schule.nrw.de;http://www.gesamtschulenord.de;1;0;0;0;0;0;null;0;0;0;;
190901;711000;471301;5760287;Georg-Müller-Schule;Private Evangelikale Grundschule;Primarstufe ( Ersatzschule );33605;Bielefeld;Lipper Hellweg 230;0521;172050;0521;173370;null;null;02;2;Bielefeld, EG Georg-Müller-Schule;1;19900801;44;73556;null;EVB;0;null;0;0;null;null;null; ;190901@schule.nrw.de;http://www.gms-net.de;1;0;1;0;0;0;null;0;0;0;;
190913;122000;362969;5672078;Friedrich-Albert-Lange-Schule;Städt. Gesamtschule Wald;- Sekundarstufen I und II -;42719;Solingen;Altenhofer Str. 10;0212;230120;0212;2301233;null;null;15;1;Solingen, GE Friedrich-Albert-Lange;1;19900801;03;10157;null;null;1;null;0;0;null;null;null; ;190913@schule.nrw.de;http://www.fals.de;1;0;0;0;0;0;null;0;0;0;;
190949;378012;378351;5656745;Gesamtschule Kürten;- Sekundarstufen I und II -;null;51515;Kürten;Olpener Str. 4;02268;91360;02268;913648;null;null;15;1;Kürten, GE Olpener Straße;1;19900801;06;13134;null;null;1;null;0;0;null;null;null; ;190949@schule.nrw.de;http://www.gesamtschule-kuerten.de;1;0;0;0;0;0;null;0;0;0;;
190950;954012;386497;5688638;Georg-Müller-Schule;Priv. Evangelische Grundschule;- Primarstufe -;58285;Gevelsberg;Am Schilken 42;02332;75830;02332;758310;null;null;02;2;Gevelsberg, EG Georg-Müller-Schule;1;19900801;44;73568;null;EVB;0;null;0;0;null;null;null; ;190950@schule.nrw.de;https://www.grundschule.gmsen.de/;1;0;1;0;0;0;null;0;0;0;;
190962;162024;341633;5670238;Theodor-Schwann-Kolleg;Weiterbildungskolleg der Stadt Neuss;Abendrealschule/Abendgymnasium/Kolleg;41469;Neuss;Lahnstr. 2-4;02137;918750;02137;918766;null;null;25;1;Neuss,WBK Gym, RS Theodor-Schwann-Kolleg;1;19900801;06;10110;null;GKR;0;null;1;0;null;null;null; ;190962@schule.nrw.de;http://www.theodor-schwann-kolleg.de;1;0;0;0;0;0;null;0;0;0;;
190974;378004;369166;5647352;Städt. Gem. Grundschule Bensberg;- Primarstufe -;null;51429;Bergisch Gladbach;Saaler Mühle 8;02204;51699;02204;58152;null;null;02;1;Bergisch Gladbach, GG Bensberg;1;19900801;06;13020;null;GMS;0;null;0;0;null;null;null;M;190974@schule.nrw.de;http://ggs-bensberg.de;1;0;1;1;0;0;null;0;0;0;;
190986;978024;397535;5716374;Käthe-Kollwitz-Gesamtschule;- Sekundarstufe I und II -;null;44532;Lünen;Dammwiese 8;02306;306230;02306;3062326;null;null;15;1;Lünen, GE Käthe-Kollwitz;1;19900801;06;10340;null;null;1;null;0;0;null;null;null; ;190986@schule.nrw.de;http://www.kkg-luenen.de;1;0;0;0;0;0;null;0;0;0;;
190998;116000;314749;5675335;Gesamtschule Hardt;- Sekundarstufen I und II -;null;41169;Mönchengladbach;Vossenbäumchen 50;02161;901070;02161;9010799;null;null;15;1;Mönchengladbach, GE Hardt;1;19900801;03;10091;null;null;1;null;0;0;null;null;null; ;190998@schule.nrw.de;http://www.gesamtschule-hardt.de;1;0;0;0;0;0;null;1;0;0;;
191000;158020;356360;5666784;Bettine-von-Arnim-Gesamtschule;- Sekundarstufen I und II -;null;40764;Langenfeld (Rheinland);Hildener Str. 3;02173;99560;02173;995699;null;null;15;1;Langenfeld, GE Bettine-von-Arnim;1;19900801;08;73763;null;null;1;null;0;0;null;null;null; ;191000@schule.nrw.de;http://bva-gesamtschule.de;1;0;0;0;0;0;null;0;0;0;;
191012;120000;375597;5671527;Sophie-Scholl-Schule;Städt. Gesamtschule Remscheid;- Sekundarstufen I und II -;42855;Remscheid;Hohenhagener Str. 25-27;02191;9015;02191;901660;null;null;15;1;Remscheid, GE Sophie-Scholl;1;19900801;03;10133;null;null;1;null;0;0;null;null;null; ;191012@schule.nrw.de;http://www.sophie-scholl-gesamtschule.de;1;0;0;0;0;0;null;0;0;0;;
191024;114000;329664;5688427;Kurt-Tucholsky-Gesamtschule;Städt. Gesamtschule;- Sekundarstufen I und II -;47805;Krefeld;Alte Gladbacher Str. 10;02151;83750;02151;837520;null;null;15;1;Krefeld, GE Kurt-Tucholsky;1;19900801;03;10078;null;null;1;null;0;0;null;null;null; ;191024@schule.nrw.de;http://www.kurt-tucholsky-gesamtschule.de;1;0;0;0;0;0;null;0;0;0;;
191036;970040;429407;5631762;Städtische Gesamtschule Eiserfeld;- Sekundarstufen I und II -;null;57080;Siegen;Talsbachstr. 33;0271;3031480;0271;30314836;null;null;15;1;Siegen, GE Eiserfeld;1;19900801;06;17620;null;null;1;null;0;0;null;null;null; ;191036@schule.nrw.de;http://www.gesamtschule-eiserfeld.de;1;0;0;0;0;0;null;0;0;1;;
191048;362020;347163;5629906;Freie Waldorfschule Erftstadt;Private Schule eigener Art;null;50374;Erftstadt;An der Waldorfschule 1;02235;46080;02235;460819;null;null;17;2;Erftstadt, FW An der Waldorfschule;1;19900801;60;73593;null;AS;1;null;1;0;null;null;null; ;191048@schule.nrw.de;http://www.waldorfschule-erftstadt.de/;1;0;1;0;0;0;null;1;0;0;;
191050;970044;440100;5632876;Freie Christliche Schule Siegen;Evangelische Bekenntnisgrundschule;( Ersatzschule );57234;Wilnsdorf;Brunkelpfad 1;02737;21680;02737;216829;null;null;02;2;Wilnsdorf, EG Freie Christliche Schule;1;19900801;44;73570;null;EVB;0;null;0;0;null;null;null; ;191050@schule.nrw.de;https://www.fcs-siegen.de/grundschule.php;1;0;0;0;0;0;null;0;0;0;;
191061;158016;356101;5669180;Freie Christliche Schule;Private Evang. Grundschule;- Primarstufe - ( Ersatzschule );40723;Hilden;Kölner Str. 67;02103;240545;02103;240687;null;null;02;2;Hilden, EG Freie Christliche Schule;1;19900801;44;73581;null;EVB;0;null;0;0;null;null;null; ;191061@schule.nrw.de;http://www.fcs-hilden.de;1;0;1;0;0;0;null;0;0;0;;
191073;554020;364344;5786421;Weiterbildungskolleg der Stadt Gronau;Driland-Kolleg;Abendrealschule-Abendgymnasium-Kolleg;48599;Gronau (Westf.);Konrad-Adenauer-Str. 85;02562;965016;02562;965017;null;null;25;1;Gronau, WBK RS, Gym, KOL Driland;1;19900801;06;13687;null;GKR;0;null;1;0;null;null;null; ;191073@schule.nrw.de;http://www.driland-kolleg.de;1;0;0;0;0;0;null;0;0;0;;
191085;774016;466230;5714957;Städt. Kath. Grundschule Steinhausen;- Primarstufe -;null;33142;Büren;Schulstr. 13;02951;93013;02951;93014;null;null;02;1;Büren, KG Steinhausen;1;19900801;06;15295;null;RKB;0;null;0;0;null;null;null; ;191085@schule.nrw.de;http://grundschule-steinhausen.de/;1;0;1;0;0;0;null;0;0;0;;
191097;334008;302349;5643544;Martinus-Schule;Förderschule der Städteregion Aachen;mit dem Förderschwerpunkt Sprache;52499;Baesweiler;Grabenstr. 1;02401;60720;02401;607220;null;null;08;1;Baesweiler, FÖ SQ Martinus-Schule;1;19900801;04;10534;null;null;0;SB;0;0;null;null;null; ;191097@schule.nrw.de;http://www.martinus-schule-baesweiler.de;1;0;1;0;0;0;null;0;0;0;;
191103;911000;374144;5702077;Matthias-Claudius-Schule;Priv. Evangelische Gesamtschule;Ersatzschule - Sekundarstufen I u. II -;44795;Bochum;Weitmarer Str. 115a;0234;943650;0234;943657;null;null;15;2;Bochum, GE Matthias-Claudius-Schule;1;19900801;44;73337;null;null;1;null;0;0;null;null;null; ;191103@schule.nrw.de;http://www.mcs-bochum.de;1;0;0;1;0;0;null;1;0;0;;
191115;370016;297522;5660570;Janusz-Korczak-Schule des Kreises;Heinsberg, Förderschule mit dem Förder-;schwerpunkt Emotionale u.soz.Entwicklung;52525;Heinsberg;Siemensstr. 2;02452;134450;02452;13884450;null;null;08;1;Heinsberg, FÖ ES Janusz-Korczak;1;19910201;04;10558;null;null;0;EZ;0;0;null;null;null; ;191115@schule.nrw.de;http://www.jks-hs.de;1;0;0;0;0;0;null;0;0;0;;
191127;911000;376908;5702292;Freie Schule Bochum e.V.;- Primarstufe u. Sekundarstufe I -;null;44799;Bochum;Wiemelhauser Str. 270;0234;72648;0234;76053;null;null;02;2;Bochum, GG Freie Schule;1;19900801;36;73362;null;GMS;1;null;0;0;null;null;null; ;191127@schule.nrw.de;https://freieschule-bochum.de/;1;0;0;0;0;0;null;0;0;0;;
191139;170008;345441;5714888;Gustav-Heinemann-Gymnasium;der Stadt Dinslaken;Schule der Sekundarstufen I und II;46539;Dinslaken;Kirchstr. 63;02064;48910;02064;489122;null;null;20;1;Dinslaken, Gym Gustav-Heinemann;1;19910801;06;11381;null;null;0;null;0;0;null;null;null; ;191139@schule.nrw.de;http://www.gymnasiumhiesfeld.de;1;0;0;0;0;0;null;0;0;1;;
191140;382028;374879;5634205;Gymnasium Lohmar;Städt. Gymnasium für Mädchen und Jungen;- Sekundarstufen I und II -;53797;Lohmar;Donrather Dreieck -;02246;18028;02246;8538;null;null;20;1;Lohmar, Gym Donrather Dreieck;1;19910801;06;13237;null;null;0;null;0;0;null;null;null; ;191140@schule.nrw.de;http://www.gymnasium-lohmar.de;1;0;0;0;0;0;null;0;0;0;;
191176;770012;484052;5801926;Schule Mindenerwald, Förderschule des;Kreises Minden-Lübbecke, Förderschwerp.;Emotion. u. soziale Entw., -Primarstufe-;32479;Hille;Mindenerwaldstr. 102;05703;517107;05703;517109;null;null;08;1;Hille, FÖ ES Mindenerwald;1;19910801;04;10730;null;null;0;EZ;0;0;null;null;null; ;191176@schule.nrw.de;http://www.schule-mindenerwald.de;1;0;1;0;0;0;null;0;0;0;;
191188;370012;297097;5650762;Anita-Lichtenstein-Gesamtschule;- Sekundarstufen I und II -;null;52511;Geilenkirchen;Pestalozzistr. 27;02451;98070;02451;980731;null;null;15;1;Geilenkirchen, GE Anita-Lichtenstein;1;19910801;06;13596;null;null;1;null;0;0;null;null;null; ;191188@schule.nrw.de;http://www.alg-gk.de;1;0;0;0;0;0;null;0;0;1;;
191190;978028;402258;5700704;Gesamtschule Gänsewinkel;Sekundarstufen I und II;der Stadt Schwerte;58239;Schwerte;Grünstr. 70;02304;942120;02304;9421227;null;null;15;1;Schwerte, GE Gänsewinkel;1;19910801;06;17061;null;null;1;null;0;0;null;null;null; ;191190@schule.nrw.de;http://www.gaensewinkel.de;1;0;0;0;0;0;null;0;0;1;;
191206;170008;346215;5714085;Gem. Grundschule Hühnerheide;null;null;46539;Dinslaken;Hühnerheide 102;02064;48930;02064;489317;null;null;02;1;Dinslaken, GG Hühnerheide;1;19970801;06;11381;null;GMS;0;null;0;0;null;null;null; ;191206@schule.nrw.de;http://www.ggs-huehnerheide.de;1;0;1;0;0;0;null;0;0;0;;
191218;978032;393967;5728131;Overbergschule;Gem. Grundschule der Stadt Selm;null;59379;Selm;Campus 1;02592;696060;02592;6960560;null;null;02;1;Selm, GG Overbergschule;1;19910801;06;14163;null;GMS;0;null;0;0;null;null;null; ;191218@schule.nrw.de;https://www.overbergschule-selm.de/;1;0;1;0;0;0;null;0;0;1;;
191231;978036;409335;5711532;Werner-von-Siemens-Gesamtschule;Königsborn, Städt. Ganztagsschule;- Sekundarstufen I und II -;59425;Unna;Döbelner Str. 7;02303;968040;02303;9680450;null;null;15;1;Unna, GE Werner-von-Siemens;1;19910801;06;17784;null;null;1;null;0;0;null;null;null; ;191231@schule.nrw.de;http://www.gek-unna.de;1;0;0;1;0;0;null;0;0;1;;
191243;370028;296831;5644731;Willy-Brandt-Schule;Städt. Gesamtschule Übach-Palenberg;- Sekundarstufen I und II -;52531;Übach-Palenberg;Comeniusstr. 16-18;02451;93100;02451;931090;null;null;15;1;Übach-Palenberg, GE Willy-Brandt;1;19910801;06;13640;null;null;1;null;0;0;null;null;null; ;191243@schule.nrw.de;http://gesamtschule-uebach-palenberg.de;1;0;0;0;0;0;null;0;0;0;;
191267;314000;365824;5620548;Till-Eulenspiegel-Schule;Gem. Grundschule der Stadt Bonn;null;53129;Bonn;Renoisstr. 1a;0228;773606;null;null;null;null;02;1;Bonn, GG Till-Eulenspiegel-Schule;1;19910801;03;10170;null;GMS;0;null;0;0;null;null;null; ;191267@schule.nrw.de;http://www.till-eulenspiegel-schule-bonn.de;1;0;1;0;0;0;null;0;0;0;;
191280;112000;345736;5699946;Gertrud-Bäumer-Berufskolleg;Städt. Schule der Sek. II m. gymnasialer;Oberstufe u. Fachschulen, Duisburg-Mitte;47057;Duisburg;Klöcknerstr. 48;0203;317331202;0203;317331209;null;null;30;1;Duisburg, BK Gertrud-Bäumer;1;19910801;03;10054;null;null;0;null;0;0;null;null;null; ;191280@schule.nrw.de;http://www.gbbk.de;1;0;0;1;0;0;null;0;0;0;;
191292;711000;469065;5763597;Carl-Severing-Berufskolleg;für Metall- und Elektrotechnik;der Stadt Bielefeld;33607;Bielefeld;Hermann-Delius-Str. 4;0521;512436;0521;513031;null;null;30;1;Bielefeld, BK C.-Severing/H.-Delius-Str.;1;19910801;03;10261;null;null;0;null;0;0;null;null;null; ;191292@schule.nrw.de;http://www.csbme.de;1;0;0;0;0;0;null;0;0;0;;
191309;119000;350027;5704648;Städt. Hans-Sachs-Berufskolleg;- Schule der Sekundarstufe II -;null;46049;Oberhausen;Am Förderturm 5;0208;823140;0208;8231410;null;null;30;1;Oberhausen, BK Hans-Sachs;1;19910801;03;10121;null;null;0;null;0;0;null;null;null; ;191309@schule.nrw.de;http://www.hsbkob.de;1;0;0;0;0;0;null;0;1;0;;
191310;558036;387895;5730503;Wolfhelmschule olfen-Datteln;Gesamtschule der Stadt Olfen;- Sekundarstufen I und II -;59399;Olfen;Telgenkamp 9;02595;387380;02595;3873829;null;null;15;1;Olfen, GE Wolfhelmschule Olfen-Datteln;1;19910801;06;11046;null;null;1;null;0;0;null;null;null; ;191310@schule.nrw.de;http://www.wolfhelmschule.de;1;0;0;0;0;0;null;0;0;1;;
191322;562036;389534;5718993;Gesamtschule Waltrop;Städt. Schule der Sekundarstufen I u. II;der Stadt Waltrop;45731;Waltrop;Brockenscheidter Str. 100;02309;78530;02309;7853211;null;null;15;1;Waltrop, GE Brockenscheidter Str.;1;19910801;06;14655;null;null;1;null;0;1;null;null;null; ;191322@schule.nrw.de;https://www.ge-waltrop.de/;1;0;0;0;0;0;null;0;0;0;;
191334;113000;356929;5705489;Städtische Gesamtschule Borbeck;- Sekundarstufen I und II  -;null;45357;Essen;Hansemannstr. 15;0201;86067130;0201;86067131;null;null;15;1;Essen, GE Borbeck;1;19910801;03;10066;null;null;1;null;0;0;null;null;null; ;191334@schule.nrw.de;http://www.ge-borbeck.de;1;0;0;0;0;0;null;0;0;0;;
191358;558044;395549;5745819;Joseph-Haydn-Gymnasium;der Gemeinde Senden;null;48308;Senden;Am Bürgerpark 16;02597;5345;02597;9575;null;null;20;1;Senden, Gym Joseph-Haydn;1;19910801;06;14126;null;null;0;null;0;0;null;null;null; ;191358@schule.nrw.de;http://www.jhgsenden.de;1;0;0;0;0;0;null;0;0;0;;
191360;558016;381829;5743512;Peter-Pan-Schule;Förderschule des Kreises Coesfeld;Förderschwerpunkt Sprache  -Primarstufe-;48249;Dülmen;Ludwig-Wiesmann-Str. 22;02594;91160;02594;911621;null;null;08;1;Dülmen, FÖ SQ Peter-Pan-Schule;1;19910801;04;10595;null;null;0;SB;0;0;null;null;null; ;191360@schule.nrw.de;http://www.peter-pan-schule-duelmen.de;1;0;0;0;0;0;null;0;0;0;;
191383;334016;296869;5640629;Europaschule Herzogenrath;Städt. Gesamtschule;Sekundarstufen I und II;52134;Herzogenrath;Am Langenpfahl 8;02406;98570;02406;985711;null;null;15;1;Herzogenrath, GE Europaschule;1;19910801;06;13389;null;null;1;null;0;1;null;null;null; ;191383@schule.nrw.de;http://www.europaschuleherzogenrath.de;1;0;0;0;0;0;null;0;0;0;;
191395;112000;343331;5705609;Theodor-König-Gesamtschule;Städt. Gesamtschule Duisburg-Beek;- Sekundarstufen I und II -;47139;Duisburg;Möhlenkampstr. 10;0203;5797390;0203;57973937;null;null;15;1;Duisburg, GE Theodor-König;1;19910801;03;10054;null;null;1;null;0;0;null;null;null; ;191395@schule.nrw.de;http://www.tkg-duisburg.de;1;0;0;1;0;0;null;0;0;0;;
191401;314000;369169;5617582;Elisabeth-Selbert-Gesamtschule;der Stadt Bonn;- Sekundarstufen I und II -;53175;Bonn;Elisabeth-Selbert-Allee 50;0228;777549;0228;777554;null;null;15;1;Bonn, GE Elisabeth-Selbert-Gesamtschule;1;19910801;03;10170;null;null;1;null;0;0;null;null;null; ;191401@schule.nrw.de;http://www.igs-bonn.de;1;0;0;0;0;0;null;0;0;0;;
191425;562032;374090;5719862;Städt. Freiherr-vom-Stein-Gymnasium;- Sekundarstufen I und II -;null;45657;Recklinghausen;Westerholter Weg 113;02361;95300;02361;953020;null;null;20;1;Recklinghausen, Gym Freiherr-vom-Stein;1;19910801;06;10250;null;null;1;null;0;0;null;null;null; ;191425@schule.nrw.de;http://www.freiherr.de;1;0;0;0;0;0;null;0;0;0;;
191437;382052;389883;5633334;St.Theresien-Gymnasium;Staatl. genehmigtes privates Gymnasium;für Mädchen  - Sekundarstufen I und II -;53809;Ruppichteroth;St.-Vinzenz-Str. 2;02295;908600;02295;9086049;null;null;20;2;Ruppichteroth, Gym St.Theresien;1;19910801;55;73519;null;null;0;null;0;0;null;null;null; ;191437@schule.nrw.de;http://www.theresiengymnasium.de;1;0;0;0;2;100;null;0;0;0;;
191449;374016;382471;5667287;Städt. Gem. Grundschule Wiehagen;- Primarstufe -;null;42499;Hückeswagen;Blumenstr. 51;02192;933349;02192;933894;null;null;02;1;Hückeswagen, GG Wiehagen;1;19990801;06;12403;null;GMS;0;null;0;0;null;null;null; ;191449@schule.nrw.de;http://www.ggs-wiehagen.de;1;0;1;0;0;0;null;0;0;0;;
191474;112000;347895;5707603;Gesamtschule Emschertal;Städt. Gesamtschule Duisburg Hamborn/;Neumühl,Schule der Sekundarstufen I u.II;47167;Duisburg;Albert-Einstein-Str. 11;0203;995670;0203;9956722;null;null;15;1;Duisburg, GE Emschertal;1;19910801;03;10054;null;null;1;null;0;1;null;null;null; ;191474@schule.nrw.de;http://www.gesamtschule-emschertal.de;1;0;0;0;0;0;null;0;0;0;;
191486;162024;338592;5670702;Gesamtschule an der Erft;- Sekundarstufen I und II -;null;41466;Neuss;Aurinstr. 59;02131;749680;02131;7496811;null;null;15;1;Neuss, GE an der Erft;1;19910801;06;10110;null;null;1;null;0;1;null;null;null; ;191486@schule.nrw.de;http://www.ge-erft.de;1;0;0;0;0;0;null;0;0;0;;
191504;162008;332170;5661350;Käthe-Kollwitz-Gesamtschule;Gesamtschule der Stadt Grevenbroich;- Sekundarstufen I und II -;41515;Grevenbroich;Hans-Böckler-Str. 19;02181;6089140;02181;6089162;null;null;15;1;Grevenbroich,GE Käthe-Kollwitz-Gesamtsch;1;19910801;06;11666;null;null;1;null;0;0;null;null;null; ;191504@schule.nrw.de;http://www.kaethekollwitz.de;1;0;0;0;0;0;null;0;0;0;;
191516;913000;393371;5703605;Rudolf Steiner Berufskolleg;Dortmund e.V.;Berufskolleg - Sekundarstufe II;44225;Dortmund;Mergelteichstr. 45;0231;717641;0231;791799;null;null;30;2;Dortmund, BK Rudolf Steiner;1;19910801;36;70828;null;null;0;null;0;0;null;null;null; ;191516@schule.nrw.de;https://rudolfsteinerberufskolleg.de/;1;0;0;0;0;0;null;0;0;0;;
191528;382056;370878;5624861;Freie Waldorfschule Sankt Augustin;des Waldorfschulverein Sieg-Kreis;null;53757;Sankt Augustin;Graf-Zeppelin-Str. 7;02241;921160;02241;9211610;null;null;17;2;Sankt Augustin, FW Graf-Zeppelin-Straße;1;19910801;60;73659;null;A;1;null;0;0;null;null;null; ;191528@schule.nrw.de;http://www.waldorfschule-sankt-augustin.de;1;0;1;0;0;0;null;0;0;0;;
191530;111000;342138;5684733;International School of Düsseldorf;Private Gesamtschule der Sekundarstufe I;Ersatzschule eigener Art;40489;Düsseldorf;Niederrheinstr. 336;0211;94066;0211;4080774;null;null;15;2;Düsseldorf, GE International School;2;19910801;36;73726;null;null;1;null;0;0;null;null;null; ;191530@schule.nrw.de;https://www.isdedu.de/;1;0;0;0;0;0;null;0;0;0;;
191541;374012;397320;5649511;Freie Waldorfschule Oberberg;Ersatzschule eigener Art i.E.;für Jungen und Mädchen;51645;Gummersbach;Kirchhellstr. 32;02261;968612;02261;968676;null;null;17;2;Gummersbach, FW Oberberg;1;19910801;60;73660;null;A;0;null;0;0;null;null;null; ;191541@schule.nrw.de;http://www.fws-oberberg.de;1;0;1;0;0;0;null;0;0;0;;
191553;170020;329303;5708946;UNESCO-Schule Kamp-Lintfort;Städt. Gesamtschule;Sekundarstufen I und II;47475;Kamp-Lintfort;Moerser Str. 167;02842;33660;02842;33664;null;null;15;1;Kamp-Lintfort, GE UNESCO-Schule;1;19910801;06;12129;null;null;1;null;0;0;null;null;null; ;191553@schule.nrw.de;http://www.unesco-schule-kamp-lintfort.de;1;0;0;0;0;0;null;1;0;0;;
191577;113000;356139;5692810;Jakob-Muth-Schule, Städt. Förderschule;FSP Emotionale und soziale Entwicklung;- Primarstufe -;45219;Essen;Am Bögelsknappen 7;02054;937630;02054;937631;null;null;08;1;Essen, FÖ ES Jakob-Muth-Schule;1;19910801;03;10066;null;null;1;EZ;0;0;null;null;null; ;191577@schule.nrw.de;http://www.jakob-muth-schule-essen.de;1;0;1;0;0;0;null;0;0;0;;
191589;754016;446705;5757223;Gymnasium Harsewinkel;Städtisches Gymnasium;- Sekundarstufen I und II -;33428;Harsewinkel;Dechant-Budde-Weg 6;05247;92370;05247;923737;null;null;20;1;Harsewinkel, Gym Dechant-Budde-Weg;1;19920801;06;15118;null;null;1;null;0;0;null;null;null; ;191589@schule.nrw.de;http://www.gymnasium-harsewinkel.de;1;0;0;0;0;0;null;0;0;0;;
